Well,Cycle,BLUE,GREEN,YELLOW,RED
F8,77,99871,39179,17890,7008
F9,77,101898,40111,18247,6937
F10,77,102951,40870,18727,7373
F11,77,95277,37926,17459,6932
F12,77,107045,42195,19367,7517
G1,77,45888,18639,9243,4288
G2,77,49306,20018,9911,4570
G3,77,95943,38242,17780,7115
G4,77,103677,41108,19130,7865
G5,77,101670,40339,18655,7372
G6,77,95039,37672,17572,7100
G7,77,104197,41086,18821,7332
G8,77,100146,39303,18041,7163
G9,77,98120,38823,17803,6883
G10,77,98961,39215,18042,7039
G11,77,104490,41522,18976,7293
G12,77,115193,46729,22841,10200
H1,77,47921,19569,9809,4648
H2,77,53070,21629,10771,5080
H3,77,101438,42083,20795,9532
H4,77,97866,39268,18436,7566
H5,77,98946,39281,18234,7194
H6,77,101940,40662,18792,7468
H7,77,102539,41609,20220,8719
H8,77,96866,38226,17566,6803
H9,77,95946,38454,17988,7185
H10,77,101006,40501,19088,7869
H11,77,86591,35414,16709,6824
H12,77,82883,33204,15512,6287
A1,78,48300,19515,9645,4501
A2,78,46991,18903,9236,4239
A3,78,88264,34600,15812,6194
A4,78,97243,38292,17613,6940
A5,78,96959,37978,17309,6658
A6,78,107408,42048,19055,7257
A7,78,107096,41974,19113,7418
A8,78,94024,37108,17139,6722
A9,78,89506,35492,16379,6484
A10,78,98761,39128,17956,7068
A11,78,84296,33502,15482,6071
A12,78,94393,37327,16938,6453
B1,78,42260,17262,8779,4295
B2,78,46882,19141,9813,4859
B3,78,94503,37193,16932,6535
B4,78,101707,40039,18481,7437
B5,78,101856,40224,18621,7425
B6,78,102271,40218,18373,7158
B7,78,111926,44235,20368,7938
B8,78,106441,42128,19372,7625
B9,78,98449,39665,18389,7257
B10,78,108904,43092,19676,7683
B11,78,91759,36625,16810,6635
B12,78,108889,42797,19860,8569
C1,78,51375,20777,10417,5033
C2,78,45612,18298,8987,4124
C3,78,103358,40503,18456,7189
C4,78,102087,39976,18144,6851
C5,78,108528,42472,19385,7575
C6,78,110626,43347,19844,7751
C7,78,108815,42410,19129,7259
C8,78,100651,39807,18438,7250
C9,78,109493,42962,19608,7634
C10,78,91961,36468,16780,6509
C11,78,99962,39641,18293,7310
C12,78,103901,41196,19166,7666
D1,78,48893,19919,10068,4990
D2,78,50393,20405,10228,4874
D3,78,102663,40673,18930,7752
D4,78,103945,40983,18889,7565
D5,78,115667,45430,20782,8144
D6,78,110612,43774,20304,8186
D7,78,104971,41504,19232,7691
D8,78,102794,40642,18755,7479
D9,78,104732,41462,19110,7576
D10,78,103261,40651,18431,7139
D11,78,99284,39516,18298,7570
D12,78,100637,40152,18577,7238
E1,78,45694,18508,9245,4339
E2,78,50029,20317,10208,4847
E3,78,103493,40878,18744,7338
E4,78,104824,41105,18820,7402
E5,78,109439,43249,19939,7932
E6,78,105274,41637,19260,7713
E7,78,112243,43957,20085,7830
E8,78,113377,44355,20098,7694
E9,78,95612,38028,17447,6748
E10,78,101526,40215,18426,7249
E11,78,100326,39872,18366,7255
E12,78,106589,42100,19414,7685
F1,78,47516,19517,9942,4865
F2,78,48021,19408,9636,4485
F3,78,95111,37511,17254,6864
F4,78,93551,37034,17189,6938
F5,78,105324,41579,19174,7546
F6,78,107425,42302,19344,7560
F7,78,105277,41350,18925,7373
F8,78,99641,39073,17833,6961
F9,78,101867,40108,18257,6946
F10,78,102950,40867,18746,7389
F11,78,95295,37936,17464,6934
F12,78,107224,42266,19408,7541
G1,78,45933,18653,9243,4282
G2,78,49274,20006,9928,4586
G3,78,95903,38205,17785,7116
G4,78,104219,41343,19208,7912
G5,78,101675,40356,18668,7393
G6,78,94805,37591,17555,7072
G7,78,104236,41085,18836,7297
G8,78,100244,39356,18084,7169
G9,78,98215,38862,17820,6878
G10,78,98824,39136,18010,7021
G11,78,104454,41499,18978,7312
G12,78,115059,46666,22809,10197
H1,78,47944,19585,9839,4656
H2,78,53053,21635,10788,5059
H3,78,101323,42041,20759,9507
H4,78,97868,39284,18447,7550
H5,78,99055,39315,18222,7217
H6,78,102059,40724,18802,7508
H7,78,102548,41599,20215,8728
H8,78,96826,38226,17555,6824
H9,78,95990,38466,17991,7181
H10,78,101012,40497,19092,7891
H11,78,86554,35408,16662,6819
H12,78,82897,33210,15531,6300
A1,79,48435,19556,9663,4525
A2,79,47030,18885,9279,4254
A3,79,88212,34568,15793,6189
A4,79,97428,38351,17657,6939
A5,79,96973,38001,17314,6661
A6,79,107449,42063,19063,7251
A7,79,107208,42019,19143,7402
A8,79,94503,37307,17236,6759
A9,79,89728,35559,16424,6502
A10,79,98838,39154,17948,7074
A11,79,84460,33599,15513,6073
A12,79,94621,37427,16986,6468
B1,79,42179,17219,8748,4254
B2,79,46928,19138,9816,4856
B3,79,95061,37437,17051,6590
B4,79,101659,39989,18484,7446
B5,79,101919,40246,18617,7422
B6,79,102342,40236,18386,7159
B7,79,112735,44585,20517,8003
B8,79,106137,42004,19321,7589
B9,79,98138,39529,18285,7225
B10,79,108899,43069,19691,7681
B11,79,92150,36772,16905,6649
B12,79,108912,42820,19881,8584
C1,79,51167,20673,10367,4969
C2,79,45752,18404,9036,4157
C3,79,103038,40377,18388,7172
C4,79,102163,39989,18159,6879
C5,79,108640,42527,19410,7575
C6,79,110555,43348,19836,7737
C7,79,107721,41951,18928,7185
C8,79,100252,39656,18365,7229
C9,79,109862,43106,19695,7686
C10,79,92029,36494,16808,6527
C11,79,100500,39873,18428,7362
C12,79,103936,41212,19189,7670
D1,79,48741,19860,10026,4986
D2,79,50716,20544,10308,4920
D3,79,102463,40577,18891,7722
D4,79,103682,40893,18867,7561
D5,79,115737,45450,20802,8158
D6,79,110797,43849,20341,8188
D7,79,104114,41160,19062,7638
D8,79,102359,40444,18656,7422
D9,79,105306,41713,19240,7633
D10,79,103185,40613,18439,7117
D11,79,100174,39906,18493,7654
D12,79,100651,40144,18591,7251
E1,79,45717,18541,9252,4361
E2,79,49965,20295,10212,4840
E3,79,103514,40904,18753,7350
E4,79,104869,41148,18832,7405
E5,79,109647,43335,19998,7938
E6,79,105541,41757,19320,7728
E7,79,111883,43818,20011,7825
E8,79,113240,44306,20072,7677
E9,79,95774,38085,17491,6763
E10,79,102334,40509,18591,7322
E11,79,100629,39990,18418,7286
E12,79,106241,41915,19323,7655
F1,79,47607,19549,9970,4891
F2,79,47923,19388,9615,4499
F3,79,95211,37546,17279,6887
F4,79,94087,37245,17314,6970
F5,79,105385,41594,19178,7546
F6,79,107011,42135,19287,7522
F7,79,105493,41470,18967,7379
F8,79,99825,39153,17873,6982
F9,79,101935,40145,18281,6959
F10,79,103914,41256,18961,7470
F11,79,95553,38044,17511,6966
F12,79,106519,41984,19241,7471
G1,79,46007,18689,9277,4272
G2,79,49606,20128,9965,4602
G3,79,95950,38256,17799,7128
G4,79,103763,41152,19139,7869
G5,79,101754,40412,18696,7420
G6,79,94886,37604,17555,7088
G7,79,104360,41134,18842,7325
G8,79,100575,39470,18165,7181
G9,79,98149,38841,17813,6873
G10,79,99477,39427,18141,7112
G11,79,104282,41445,18938,7291
G12,79,115245,46743,22856,10216
H1,79,48013,19620,9835,4671
H2,79,53153,21655,10800,5084
H3,79,101506,42097,20818,9551
H4,79,98047,39334,18480,7566
H5,79,99111,39339,18253,7220
H6,79,102109,40728,18822,7511
H7,79,102599,41626,20238,8750
H8,79,96834,38219,17541,6828
H9,79,95626,38295,17903,7135
H10,79,100881,40452,19070,7859
H11,79,86727,35494,16735,6833
H12,79,82818,33196,15531,6288
A1,80,48569,19625,9714,4540
A2,80,47152,18945,9319,4273
A3,80,88311,34606,15818,6186
A4,80,97418,38342,17655,6975
A5,80,97023,38015,17316,6661
A6,80,107517,42091,19072,7259
A7,80,107206,42012,19159,7398
A8,80,94512,37310,17203,6756
A9,80,89657,35571,16408,6511
A10,80,98842,39159,18003,7090
A11,80,84565,33611,15533,6099
A12,80,94632,37436,16993,6469
B1,80,41993,17135,8705,4253
B2,80,47136,19243,9844,4898
B3,80,94170,37081,16879,6514
B4,80,101603,39983,18466,7453
B5,80,101855,40212,18621,7421
B6,80,102469,40281,18412,7194
B7,80,112371,44463,20462,7976
B8,80,106301,42081,19331,7619
B9,80,98181,39554,18307,7233
B10,80,108904,43068,19682,7679
B11,80,92292,36828,16926,6695
B12,80,108908,42824,19879,8561
C1,80,51121,20672,10363,5012
C2,80,45892,18439,9052,4156
C3,80,103611,40583,18502,7218
C4,80,102167,40007,18165,6869
C5,80,108871,42610,19433,7609
C6,80,110689,43393,19867,7754
C7,80,108716,42362,19118,7273
C8,80,100542,39767,18392,7265
C9,80,109890,43114,19698,7684
C10,80,92182,36543,16826,6534
C11,80,100522,39857,18437,7360
C12,80,103876,41202,19181,7682
D1,80,48809,19894,10053,4995
D2,80,50631,20516,10286,4911
D3,80,103609,41053,19099,7856
D4,80,103894,40963,18898,7566
D5,80,116003,45561,20848,8193
D6,80,110536,43747,20278,8167
D7,80,105191,41607,19287,7722
D8,80,102788,40617,18747,7469
D9,80,105490,41790,19294,7647
D10,80,103432,40702,18468,7162
D11,80,100148,39881,18481,7668
D12,80,100786,40212,18620,7278
E1,80,45588,18491,9249,4347
E2,80,50373,20448,10312,4891
E3,80,104431,41261,18924,7419
E4,80,105702,41486,18991,7482
E5,80,109735,43382,20014,7954
E6,80,105153,41585,19266,7677
E7,80,112365,44037,20117,7861
E8,80,113717,44506,20168,7729
E9,80,95928,38161,17521,6770
E10,80,101826,40299,18503,7299
E11,80,100485,39955,18413,7275
E12,80,106596,42044,19404,7689
F1,80,47579,19538,9972,4892
F2,80,48351,19564,9731,4537
F3,80,95450,37658,17297,6890
F4,80,94995,37626,17473,7073
F5,80,105545,41674,19221,7577
F6,80,106786,42032,19235,7521
F7,80,105387,41419,18938,7375
F8,80,100195,39313,17979,7011
F9,80,102032,40186,18283,6970
F10,80,103080,40911,18771,7400
F11,80,95518,38026,17537,6966
F12,80,106938,42167,19378,7537
G1,80,46074,18726,9282,4308
G2,80,49381,20041,9932,4584
G3,80,95979,38240,17812,7115
G4,80,104198,41350,19225,7888
G5,80,101980,40480,18714,7427
G6,80,95093,37658,17602,7083
G7,80,104665,41275,18918,7350
G8,80,100509,39481,18125,7202
G9,80,98181,38848,17814,6880
G10,80,99306,39322,18123,7084
G11,80,104495,41523,18956,7333
G12,80,115008,46630,22830,10189
H1,80,48081,19655,9851,4676
H2,80,53169,21668,10807,5068
H3,80,101272,42005,20766,9530
H4,80,98069,39362,18511,7596
H5,80,99151,39357,18243,7226
H6,80,102114,40736,18839,7497
H7,80,102633,41637,20233,8744
H8,80,96944,38262,17592,6838
H9,80,95795,38363,17938,7183
H10,80,100857,40463,19066,7873
H11,80,86753,35508,16732,6860
H12,80,82860,33223,15538,6299
A1,81,48463,19588,9695,4520
A2,81,47145,18937,9302,4266
A3,81,88287,34602,15815,6194
A4,81,97528,38416,17682,6954
A5,81,97134,38054,17342,6669
A6,81,107648,42150,19129,7288
A7,81,107342,42070,19183,7425
A8,81,94584,37319,17259,6764
A9,81,89754,35602,16454,6546
A10,81,98853,39162,17994,7100
A11,81,84551,33605,15536,6071
A12,81,94748,37482,17011,6473
B1,81,42365,17304,8790,4283
B2,81,47039,19221,9837,4892
B3,81,94925,37364,17001,6579
B4,81,101746,40033,18490,7455
B5,81,102314,40427,18707,7471
B6,81,102576,40306,18449,7202
B7,81,112447,44455,20475,7973
B8,81,106426,42123,19383,7636
B9,81,98285,39586,18335,7257
B10,81,108933,43100,19687,7697
B11,81,92385,36857,16923,6662
B12,81,108833,42787,19854,8566
C1,81,51652,20894,10469,5021
C2,81,45874,18428,9055,4172
C3,81,103352,40491,18461,7193
C4,81,102257,40032,18177,6863
C5,81,108719,42551,19425,7584
C6,81,110735,43400,19885,7762
C7,81,108644,42326,19101,7266
C8,81,100597,39799,18414,7278
C9,81,110411,43296,19806,7745
C10,81,92324,36597,16866,6555
C11,81,100207,39765,18379,7349
C12,81,103821,41174,19185,7671
D1,81,48753,19858,10031,4978
D2,81,50924,20629,10326,4940
D3,81,102887,40754,18973,7780
D4,81,103829,40944,18879,7560
D5,81,116187,45650,20898,8196
D6,81,111293,44065,20444,8237
D7,81,104810,41445,19208,7701
D8,81,102648,40589,18728,7470
D9,81,105887,41963,19382,7717
D10,81,103307,40661,18460,7127
D11,81,99809,39750,18420,7633
D12,81,100616,40130,18589,7264
E1,81,45777,18563,9274,4377
E2,81,50352,20436,10307,4902
E3,81,103819,40991,18827,7394
E4,81,104953,41187,18858,7417
E5,81,109802,43419,20041,7953
E6,81,105783,41864,19368,7740
E7,81,112298,44023,20118,7870
E8,81,113261,44319,20088,7704
E9,81,96244,38274,17601,6802
E10,81,101881,40313,18505,7293
E11,81,100491,39919,18398,7294
E12,81,106766,42141,19464,7715
F1,81,47667,19573,9984,4892
F2,81,48305,19568,9696,4532
F3,81,95465,37658,17318,6899
F4,81,94202,37299,17324,7014
F5,81,105469,41627,19179,7545
F6,81,107026,42114,19278,7554
F7,81,105466,41437,18956,7386
F8,81,100080,39245,17928,7014
F9,81,102123,40227,18314,6992
F10,81,103096,40937,18772,7400
F11,81,95497,37995,17536,6954
F12,81,107330,42336,19412,7574
G1,81,46128,18740,9287,4317
G2,81,49675,20166,9999,4598
G3,81,96175,38346,17855,7139
G4,81,103990,41282,19194,7882
G5,81,101924,40461,18724,7401
G6,81,95089,37664,17612,7091
G7,81,104611,41260,18894,7363
G8,81,100869,39625,18223,7245
G9,81,98375,38912,17859,6907
G10,81,99498,39416,18155,7101
G11,81,104493,41537,18997,7323
G12,81,115110,46708,22848,10226
H1,81,48151,19672,9873,4676
H2,81,53287,21718,10840,5083
H3,81,101509,42083,20817,9562
H4,81,98160,39395,18500,7594
H5,81,99153,39349,18264,7235
H6,81,102177,40766,18851,7519
H7,81,102704,41655,20238,8742
H8,81,96833,38227,17550,6851
H9,81,95887,38422,17976,7188
H10,81,100812,40422,19072,7859
H11,81,86855,35535,16753,6866
H12,81,82953,33252,15550,6331
A1,82,48515,19589,9707,4522
A2,82,47193,18977,9316,4280
A3,82,88332,34640,15828,6205
A4,82,97512,38393,17671,6981
A5,82,97271,38110,17351,6681
A6,82,107616,42145,19118,7274
A7,82,107330,42084,19192,7426
A8,82,94591,37337,17244,6777
A9,82,89876,35659,16472,6534
A10,82,98946,39189,18011,7092
A11,82,84625,33671,15565,6092
A12,82,94891,37542,17024,6498
B1,82,42438,17330,8809,4315
B2,82,47121,19230,9835,4898
B3,82,95177,37468,17075,6594
B4,82,101949,40143,18538,7473
B5,82,102455,40456,18733,7487
B6,82,102673,40376,18471,7202
B7,82,112426,44468,20474,7982
B8,82,106582,42215,19424,7646
B9,82,98438,39612,18356,7273
B10,82,108911,43081,19683,7681
B11,82,92426,36864,16951,6692
B12,82,108992,42867,19899,8598
C1,82,51206,20670,10379,4986
C2,82,45995,18485,9069,4156
C3,82,103251,40457,18432,7198
C4,82,102221,40023,18163,6885
C5,82,108682,42543,19430,7601
C6,82,110776,43419,19885,7786
C7,82,109054,42506,19182,7294
C8,82,100711,39833,18435,7272
C9,82,110573,43409,19829,7750
C10,82,92322,36616,16875,6566
C11,82,100377,39824,18406,7363
C12,82,103983,41247,19203,7705
D1,82,48950,19928,10071,5014
D2,82,51065,20693,10378,4934
D3,82,103125,40848,19022,7797
D4,82,103818,40950,18898,7574
D5,82,115642,45416,20798,8162
D6,82,110966,43928,20371,8201
D7,82,105075,41558,19272,7747
D8,82,102692,40590,18729,7471
D9,82,105543,41821,19305,7672
D10,82,103571,40763,18520,7175
D11,82,100034,39827,18482,7663
D12,82,100783,40204,18646,7282
E1,82,45808,18587,9291,4376
E2,82,50285,20426,10284,4911
E3,82,104115,41129,18874,7416
E4,82,105155,41247,18884,7441
E5,82,109721,43386,20014,7997
E6,82,105708,41824,19369,7744
E7,82,112580,44092,20138,7886
E8,82,113599,44431,20141,7728
E9,82,96078,38218,17577,6805
E10,82,102425,40559,18633,7360
E11,82,100856,40092,18476,7335
E12,82,106217,41919,19345,7673
F1,82,47701,19584,10005,4907
F2,82,48163,19490,9677,4513
F3,82,95523,37681,17301,6891
F4,82,93914,37186,17272,6988
F5,82,105752,41739,19244,7585
F6,82,106791,42046,19250,7521
F7,82,105632,41507,19003,7434
F8,82,100151,39277,17956,7021
F9,82,102035,40193,18279,6967
F10,82,103937,41267,18956,7480
F11,82,95597,38069,17560,6966
F12,82,106738,42085,19304,7512
G1,82,46200,18786,9323,4330
G2,82,49564,20122,9969,4595
G3,82,96055,38301,17832,7142
G4,82,104079,41273,19207,7890
G5,82,101956,40484,18737,7439
G6,82,94994,37637,17570,7106
G7,82,104804,41326,18942,7357
G8,82,100879,39619,18220,7223
G9,82,98295,38907,17858,6900
G10,82,99607,39483,18215,7119
G11,82,104520,41553,19007,7344
G12,82,115277,46783,22878,10222
H1,82,48184,19698,9887,4692
H2,82,53416,21751,10868,5112
H3,82,101224,41955,20752,9520
H4,82,98205,39422,18524,7603
H5,82,99245,39387,18264,7245
H6,82,102288,40817,18871,7527
H7,82,102782,41690,20262,8775
H8,82,96861,38218,17571,6851
H9,82,96056,38497,18019,7230
H10,82,100874,40462,19081,7876
H11,82,86817,35504,16750,6861
H12,82,82858,33196,15550,6319
A1,83,48603,19659,9726,4543
A2,83,47261,18989,9333,4273
A3,83,88400,34682,15839,6214
A4,83,97575,38439,17683,6983
A5,83,97266,38098,17372,6693
A6,83,107702,42160,19141,7309
A7,83,107439,42126,19223,7440
A8,83,94897,37457,17320,6779
A9,83,90011,35691,16490,6554
A10,83,98917,39217,18003,7117
A11,83,84522,33599,15535,6093
A12,83,95003,37589,17102,6531
B1,83,42437,17323,8825,4295
B2,83,47193,19259,9857,4906
B3,83,95518,37625,17142,6630
B4,83,101832,40079,18519,7481
B5,83,102459,40460,18721,7485
B6,83,102815,40412,18490,7215
B7,83,112847,44621,20551,8015
B8,83,106319,42079,19361,7627
B9,83,98244,39551,18316,7239
B10,83,108968,43113,19693,7710
B11,83,92521,36918,16990,6704
B12,83,108947,42844,19905,8596
C1,83,51573,20850,10465,5040
C2,83,46072,18520,9117,4215
C3,83,103174,40440,18417,7194
C4,83,102307,40074,18202,6885
C5,83,108875,42619,19491,7601
C6,83,110963,43497,19916,7786
C7,83,108640,42327,19109,7265
C8,83,100500,39751,18408,7272
C9,83,110841,43494,19892,7755
C10,83,92379,36633,16902,6571
C11,83,99876,39620,18297,7318
C12,83,103973,41246,19205,7722
D1,83,48987,19962,10110,5021
D2,83,51043,20680,10384,4929
D3,83,102750,40698,18935,7768
D4,83,103920,40971,18912,7592
D5,83,115618,45404,20796,8151
D6,83,111054,43960,20385,8209
D7,83,105194,41617,19300,7746
D8,83,102698,40600,18736,7462
D9,83,105767,41936,19359,7705
D10,83,103679,40807,18541,7195
D11,83,99676,39685,18417,7633
D12,83,100801,40222,18644,7300
E1,83,45854,18608,9304,4393
E2,83,50570,20530,10336,4952
E3,83,103709,40959,18808,7369
E4,83,105487,41424,18951,7478
E5,83,109847,43424,20049,7985
E6,83,105751,41840,19376,7740
E7,83,112860,44214,20220,7907
E8,83,113433,44387,20090,7719
E9,83,96080,38213,17580,6803
E10,83,102139,40426,18578,7331
E11,83,100737,40047,18455,7310
E12,83,107109,42263,19520,7732
F1,83,47745,19597,10020,4905
F2,83,48455,19617,9728,4554
F3,83,95511,37678,17326,6897
F4,83,94646,37497,17420,7043
F5,83,105857,41787,19289,7589
F6,83,107134,42178,19300,7555
F7,83,105921,41607,19019,7423
F8,83,99862,39186,17884,7003
F9,83,101996,40208,18297,6972
F10,83,103314,40999,18822,7431
F11,83,95817,38165,17584,7001
F12,83,107885,42535,19527,7615
G1,83,46325,18810,9334,4326
G2,83,49550,20123,9959,4598
G3,83,96296,38385,17880,7160
G4,83,104082,41290,19202,7906
G5,83,102084,40533,18777,7437
G6,83,95212,37730,17630,7088
G7,83,104681,41292,18937,7364
G8,83,100739,39566,18181,7224
G9,83,98320,38892,17867,6899
G10,83,99542,39444,18173,7128
G11,83,104602,41596,19027,7349
G12,83,115316,46786,22909,10252
H1,83,48247,19737,9887,4722
H2,83,53456,21796,10859,5108
H3,83,101342,42013,20804,9536
H4,83,98365,39487,18557,7641
H5,83,99282,39415,18307,7269
H6,83,102281,40812,18856,7533
H7,83,102770,41682,20277,8764
H8,83,96860,38240,17586,6862
H9,83,96096,38478,18044,7219
H10,83,100771,40435,19064,7886
H11,83,86883,35543,16757,6883
H12,83,82997,33283,15603,6335
A1,84,48603,19629,9723,4562
A2,84,47296,18998,9322,4300
A3,84,88616,34742,15879,6223
A4,84,97667,38459,17698,6982
A5,84,97359,38128,17403,6702
A6,84,107770,42221,19160,7300
A7,84,107593,42184,19257,7464
A8,84,94844,37463,17293,6804
A9,84,89938,35667,16483,6547
A10,84,98945,39219,18011,7109
A11,84,84574,33626,15565,6113
A12,84,95031,37599,17066,6518
B1,84,42664,17435,8857,4306
B2,84,47171,19267,9886,4899
B3,84,95768,37704,17184,6662
B4,84,101890,40081,18528,7485
B5,84,102709,40587,18797,7510
B6,84,102857,40425,18501,7216
B7,84,112769,44616,20556,8022
B8,84,106620,42205,19432,7661
B9,84,98493,39638,18358,7255
B10,84,108732,43026,19677,7696
B11,84,92465,36886,16970,6695
B12,84,108871,42812,19898,8610
C1,84,51983,20998,10541,5063
C2,84,46170,18547,9102,4188
C3,84,103758,40649,18540,7237
C4,84,102583,40166,18248,6911
C5,84,108563,42499,19401,7592
C6,84,110972,43511,19921,7777
C7,84,108993,42496,19180,7301
C8,84,100731,39846,18462,7270
C9,84,110527,43393,19850,7741
C10,84,92236,36562,16862,6590
C11,84,99980,39656,18337,7341
C12,84,103729,41131,19177,7704
D1,84,49096,20014,10121,5040
D2,84,51182,20726,10416,4967
D3,84,102808,40715,18950,7786
D4,84,103790,40950,18882,7574
D5,84,115944,45537,20850,8193
